CustomerID,Recency,Frequency,GrossSpend,ReturnAmount,Monetary,ReturnRate,Cluster,Segment,silhouette,Emoji,Tagline,Action
16696,134,4,657.9000000000001,0.0,657.9000000000001,0.0,1,Regulars,0.27146312301980974,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16697,240,1,112.75,0.0,112.75,0.0,2,Hibernating,0.5013634090830258,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16698,226,2,1998.0,0.0,1998.0,0.0,2,Hibernating,0.15707564278572692,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16700,8,13,5076.55,-36.55,5040.0,0.0072,0,Champions,0.5746186089915153,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16701,8,13,5398.3,-248.03,5150.27,0.0459,0,Champions,0.5546240090502258,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16705,0,20,14034.99,-88.86,13946.13,0.0063,0,Champions,0.4968322378108318,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16706,36,3,531.35,0.0,531.35,0.0,1,Regulars,0.48503070696917594,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16708,45,1,656.63,0.0,656.63,0.0,1,Regulars,0.5603322339657926,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16709,84,5,3029.87,0.0,3029.87,0.0,0,Champions,0.3754512324018299,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16710,18,10,2467.99,0.0,2467.99,0.0,0,Champions,0.5629305325530873,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16711,2,5,1651.03,0.0,1651.03,0.0,0,Champions,0.3322292919087944,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16712,8,11,3611.31,0.0,3611.31,0.0,0,Champions,0.5796836210360355,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16713,18,15,6910.78,-82.9,6827.88,0.012,0,Champions,0.5567243595028017,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16714,218,3,1129.06,-250.0,879.06,0.2214,3,High-Return Risk,-0.12388298644098034,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
16715,77,1,301.71999999999997,0.0,301.71999999999997,0.0,1,Regulars,0.46591639376210026,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16716,266,2,901.2,-581.4,319.80000000000007,0.6451,3,High-Return Risk,0.4787259516599477,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
16717,23,6,3843.08,-580.02,3263.06,0.1509,0,Champions,0.26305559432408243,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16718,368,1,606.0500000000001,0.0,606.0500000000001,0.0,2,Hibernating,0.5141153789036471,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16719,14,7,1770.22,-16.5,1753.72,0.0093,0,Champions,0.4867052776599221,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16720,25,1,152.95,0.0,152.95,0.0,1,Regulars,0.48199835637898436,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16721,261,1,292.47,0.0,292.47,0.0,2,Hibernating,0.5728770175121259,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16722,16,13,4730.81,-19.6,4711.21,0.0041,0,Champions,0.5753426946189923,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16723,90,2,576.4,0.0,576.4,0.0,1,Regulars,0.5156982379503421,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16725,301,7,758.27,-5.95,752.3199999999999,0.0078,2,Hibernating,0.25078603975233477,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16726,25,5,1358.74,0.0,1358.74,0.0,0,Champions,0.26099407583954515,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16727,363,1,256.32,0.0,256.32,0.0,2,Hibernating,0.5684064814447664,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16728,45,4,1048.28,0.0,1048.28,0.0,1,Regulars,0.083007489773058,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16729,37,21,7205.33,-163.64,7041.69,0.0227,0,Champions,0.5172872750433695,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16730,51,3,743.11,-40.32,702.79,0.0543,1,Regulars,0.3520976639178014,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16732,31,1,603.75,0.0,603.75,0.0,1,Regulars,0.5779149123050128,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16734,51,3,646.76,0.0,646.76,0.0,1,Regulars,0.4549674303429248,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16735,78,5,2247.41,-31.35,2216.06,0.0139,0,Champions,0.34186728879548,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16737,52,1,417.6,0.0,417.6,0.0,1,Regulars,0.5548792011676814,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16738,297,1,3.75,0.0,3.75,0.0,2,Hibernating,0.24674842490186782,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16739,176,1,323.0,-10.45,312.55,0.0324,2,Hibernating,0.21708567241317547,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16743,28,7,2213.13,-46.25,2166.88,0.0209,0,Champions,0.5208361397123702,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16744,10,7,1291.91,0.0,1291.91,0.0,0,Champions,0.3984545343142723,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16745,86,17,7180.7,-23.6,7157.099999999999,0.0033,0,Champions,0.5038042216155131,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16746,4,18,6680.11,-3.3499999999999996,6676.759999999999,0.0005,0,Champions,0.5352386736877167,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16747,37,2,836.06,-9.1,826.9599999999999,0.0109,1,Regulars,0.5122695977672874,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16748,17,5,1515.9,0.0,1515.9,0.0,0,Champions,0.3067296000510999,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16750,44,5,623.93,0.0,623.93,0.0,1,Regulars,0.13912656081553623,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16751,30,1,1764.72,0.0,1764.72,0.0,1,Regulars,0.36928290496917404,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16752,372,1,207.5,0.0,207.5,0.0,2,Hibernating,0.5601652397679548,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16753,57,1,223.92,0.0,223.92,0.0,1,Regulars,0.4884411863642102,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16754,371,1,2002.4,0.0,2002.4,0.0,2,Hibernating,0.37947200312936336,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16755,113,3,1475.43,-12.2,1463.23,0.0083,1,Regulars,0.17597904698878006,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16756,214,1,239.4,0.0,239.4,0.0,2,Hibernating,0.45932779357193304,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16757,318,1,106.83,0.0,106.83,0.0,2,Hibernating,0.560288138113019,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16758,64,1,369.34,0.0,369.34,0.0,1,Regulars,0.5231542626155594,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16759,7,3,789.79,-16.95,772.8399999999999,0.0215,1,Regulars,0.3464471775161176,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16761,96,1,316.62,0.0,316.62,0.0,1,Regulars,0.38906007462841036,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16762,19,3,1207.24,0.0,1207.24,0.0,1,Regulars,0.20551344504058844,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16763,198,1,611.85,-16.95,594.9,0.0277,2,Hibernating,0.268673023712718,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16764,3,13,2790.9500000000003,-41.0,2749.9500000000003,0.0147,0,Champions,0.5593278545040278,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16765,293,1,34.0,0.0,34.0,0.0,2,Hibernating,0.42048980450988166,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16766,272,2,1145.6,0.0,1145.6,0.0,2,Hibernating,0.3713470370487629,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16767,30,11,5575.56,0.0,5575.56,0.0,0,Champions,0.5737890169824199,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16768,47,3,478.09,-20.05,458.04,0.0419,1,Regulars,0.4603974040707341,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16769,259,1,361.54,0.0,361.54,0.0,2,Hibernating,0.5554064003439102,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16770,57,5,757.1,-25.200000000000003,731.9,0.0333,1,Regulars,0.06395268747793881,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16771,32,5,2242.61,0.0,2242.61,0.0,0,Champions,0.4060128408960548,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16773,56,1,171.59,0.0,171.59,0.0,1,Regulars,0.44897442744227756,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16774,67,4,661.52,-6.6,654.92,0.01,1,Regulars,0.2938732717683429,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16775,9,11,1691.51,0.0,1691.51,0.0,0,Champions,0.5088535617663895,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16776,59,1,371.54,0.0,371.54,0.0,1,Regulars,0.5356604566343323,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16777,79,2,222.62,0.0,222.62,0.0,1,Regulars,0.4634231750228904,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16778,73,2,245.94,0.0,245.94,0.0,1,Regulars,0.5001675787407418,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16779,1,22,10611.72,-175.67000000000002,10436.05,0.0166,0,Champions,0.5037443820090759,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16780,99,2,422.24,0.0,422.24,0.0,1,Regulars,0.46308524831172854,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16781,371,1,311.25,-16.599999999999998,294.65,0.0533,2,Hibernating,0.5212650487523489,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16782,9,13,2267.9500000000003,-37.65,2230.3,0.0166,0,Champions,0.5423971943283697,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16784,19,1,107.6,0.0,107.6,0.0,1,Regulars,0.4282205036595991,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16788,122,2,594.39,0.0,594.39,0.0,1,Regulars,0.3587679928026775,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16789,7,1,80.8,0.0,80.8,0.0,1,Regulars,0.3907695672146208,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16790,3,6,1545.62,-25.5,1520.12,0.0165,0,Champions,0.39962356781525815,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16791,28,7,1705.78,-15.5,1690.28,0.0091,0,Champions,0.47631900351003975,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16792,281,2,110.38,0.0,110.38,0.0,2,Hibernating,0.5134060695872467,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16793,56,1,243.84,0.0,243.84,0.0,1,Regulars,0.5023352650925328,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16794,0,10,1196.5,-21.2,1175.3,0.0177,0,Champions,0.434343023769617,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16795,364,1,414.88,0.0,414.88,0.0,2,Hibernating,0.5477563922205761,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16796,88,1,305.62,0.0,305.62,0.0,1,Regulars,0.4230940085503669,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16800,10,1,1162.65,0.0,1162.65,0.0,1,Regulars,0.4545235204472762,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16801,162,4,1594.23,-751.9,842.33,0.4716,3,High-Return Risk,0.530701850776672,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
16803,64,1,332.3,0.0,332.3,0.0,1,Regulars,0.5156857246829581,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16804,22,3,536.99,0.0,536.99,0.0,1,Regulars,0.469008988887798,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16805,173,2,460.59,0.0,460.59,0.0,2,Hibernating,0.07946953958824546,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16806,102,4,762.16,0.0,762.16,0.0,1,Regulars,0.2484444318320161,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16807,142,3,1121.59,0.0,1121.59,0.0,1,Regulars,0.25382364970208254,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16808,98,2,288.42,0.0,288.42,0.0,1,Regulars,0.42452571865004346,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16809,22,5,914.69,-1.95,912.74,0.0021,0,Champions,0.07342152130143802,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16810,191,1,309.54,-33.9,275.64000000000004,0.1095,2,Hibernating,0.18594360875569724,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16811,4,2,547.07,0.0,547.07,0.0,1,Regulars,0.5479389895537149,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16812,360,1,479.35,0.0,479.35,0.0,2,Hibernating,0.5402358235919279,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16813,7,10,1652.18,0.0,1652.18,0.0,0,Champions,0.5044644528305708,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16814,13,21,6416.7,-8.5,6408.2,0.0013,0,Champions,0.5195890144567878,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16816,102,4,417.06,0.0,417.06,0.0,1,Regulars,0.37925593156786636,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16817,2,9,1604.75,-157.8,1446.95,0.0983,0,Champions,0.34654450609694976,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16818,10,11,3349.57,-31.6,3317.9700000000003,0.0094,0,Champions,0.5834599863482598,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16820,95,1,497.61,0.0,497.61,0.0,1,Regulars,0.4248851043905156,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16823,226,1,358.38,0.0,358.38,0.0,2,Hibernating,0.4767508669425812,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16824,15,2,460.64,0.0,460.64,0.0,1,Regulars,0.5855838624179066,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16825,38,2,775.1800000000001,0.0,775.1800000000001,0.0,1,Regulars,0.5303391313270674,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16826,50,1,341.7,0.0,341.7,0.0,1,Regulars,0.5484660510367806,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16828,92,2,128.5,0.0,128.5,0.0,1,Regulars,0.30818068191584386,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16829,156,1,197.22,0.0,197.22,0.0,2,Hibernating,0.12720325429126944,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16830,38,1,325.91,0.0,325.91,0.0,1,Regulars,0.5623603193797386,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16832,183,3,199.15,0.0,199.15,0.0,2,Hibernating,0.16666048926146723,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16833,0,4,1106.53,0.0,1106.53,0.0,0,Champions,0.001135804865048219,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16834,227,1,413.46,0.0,413.46,0.0,2,Hibernating,0.4637393074003983,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16835,127,2,180.85,0.0,180.85,0.0,1,Regulars,0.1729159331158504,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16836,39,2,251.87,0.0,251.87,0.0,1,Regulars,0.5764773814647238,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16837,30,11,3170.98,-3.25,3167.73,0.001,0,Champions,0.5755472107880621,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16838,196,2,588.85,-5.95,582.9,0.0101,2,Hibernating,0.21405320809943004,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16839,8,34,16594.35,-1236.57,15357.78,0.0745,0,Champions,0.42932138211186077,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16841,36,6,1869.82,-95.2,1774.62,0.0509,0,Champions,0.3869041209184107,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16842,100,3,1264.19,-3.75,1260.44,0.003,1,Regulars,0.2350899099068177,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16843,42,16,10196.57,-12.75,10183.82,0.0013,0,Champions,0.5237839597874085,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16846,49,1,214.32,0.0,214.32,0.0,1,Regulars,0.49970119702912985,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16847,42,1,193.44,0.0,193.44,0.0,1,Regulars,0.49706749500047764,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16848,52,1,281.42,0.0,281.42,0.0,1,Regulars,0.5277412878741318,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16849,186,1,124.57,0.0,124.57,0.0,2,Hibernating,0.3272988261478744,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16850,333,1,332.41,0.0,332.41,0.0,2,Hibernating,0.5827880405334949,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16851,3,3,342.45,0.0,342.45,0.0,1,Regulars,0.4881729576121851,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16852,9,2,144.91000000000005,0.0,144.91000000000005,0.0,1,Regulars,0.5109844921977009,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16855,23,2,328.4,0.0,328.4,0.0,1,Regulars,0.6103376284586691,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16856,14,1,35.400000000000006,0.0,35.400000000000006,0.0,1,Regulars,0.2589391329569625,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16858,368,1,375.69000000000005,-29.8,345.89000000000004,0.0793,2,Hibernating,0.47893253263093477,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16859,144,2,747.81,-274.67,473.13999999999993,0.3673,3,High-Return Risk,0.43567822607897266,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
16861,59,2,173.76,-22.110000000000003,151.64999999999998,0.1272,1,Regulars,0.2562471494628239,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16863,30,2,502.8,-21.45,481.35,0.0427,1,Regulars,0.5436494117382844,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16866,140,3,207.74,0.0,207.74,0.0,1,Regulars,0.13252557676926652,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16869,22,4,817.12,-19.8,797.32,0.0242,1,Regulars,0.17319593263555758,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16871,21,6,2812.34,-50.849999999999994,2761.49,0.0181,0,Champions,0.5136734286199264,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16872,76,3,680.02,0.0,680.02,0.0,1,Regulars,0.44038895693156244,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16873,4,6,7123.62,-57.31,7066.3099999999995,0.008,0,Champions,0.5016987809795412,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16875,66,5,2095.53,-72.06,2023.4700000000005,0.0344,0,Champions,0.33158434930410735,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16877,11,6,846.62,0.0,846.62,0.0,0,Champions,0.17100651625849347,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16880,30,7,1491.43,0.0,1491.43,0.0,0,Champions,0.4364981326804398,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
16881,66,1,432.0,0.0,432.0,0.0,1,Regulars,0.5249563048758362,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16882,66,3,705.12,0.0,705.12,0.0,1,Regulars,0.4349169458375808,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16883,186,2,272.48,0.0,272.48,0.0,2,Hibernating,0.24731191765817237,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16884,37,2,429.84,0.0,429.84,0.0,1,Regulars,0.6135004995925784,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16885,14,3,450.41,0.0,450.41,0.0,1,Regulars,0.4823971619942268,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16887,34,1,192.33,0.0,192.33,0.0,1,Regulars,0.5076606456159025,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16889,194,3,1578.67,0.0,1578.67,0.0,2,Hibernating,0.005132135534060635,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16891,1,5,742.43,0.0,742.43,0.0,1,Regulars,0.01599270989607016,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16892,0,5,518.19,-28.7,489.49000000000007,0.0554,1,Regulars,0.1357814925193745,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16893,366,1,145.93,0.0,145.93,0.0,2,Hibernating,0.5562453832848282,😴,Lapsed customers — haven't bought in a long time,"Win-back campaigns, time-limited discounts, ""We miss you"" email sequence."
16895,64,1,202.27,0.0,202.27,0.0,1,Regulars,0.4545127338440978,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16897,298,2,289.78,-76.75,213.02999999999997,0.2649,3,High-Return Risk,-0.05910810735879145,⚠️,Active but return a significant portion of purchases,"Investigate return reasons, improve product descriptions/photos, review sizing guides."
16898,25,3,501.03,-64.35,436.6799999999999,0.1284,1,Regulars,0.2472762440776405,🛍️,Consistent buyers with growth potential,"Upsell with bundles, cross-sell adjacent categories, increase order frequency."
16899,7,6,1271.06,0.0,1271.06,0.0,0,Champions,0.3370535059887837,🏆,"Recent, frequent, high-value buyers","Reward with loyalty perks, early access, VIP offers. Protect at all costs."
